name,pred,sp,exp_tm
P61989_cbiD,71.26,T.thermophilus,74.514
Q72HI3_TT_C1504,82.32,T.thermophilus,74.517
Q72J29_TT_C0952,83.33,T.thermophilus,74.567
Q746D0_TT_P0125,68.82,T.thermophilus,74.57
Q72IW1_aroB,83.81,T.thermophilus,74.594
Q72IH2_glyA,53.85,T.thermophilus,74.619
Q72JU9_rplS,48.72,T.thermophilus,74.62
Q72G84_rpmB,53.18,T.thermophilus,74.63
Q72GX1_mnmA,80.59,T.thermophilus,74.642
Q746A1_TT_P0154,44.42,T.thermophilus,74.656
Q72KB4_mfd,80.78,T.thermophilus,74.665
Q72JZ8_nadA,50.17,T.thermophilus,74.775
Q72H76_purM,81.69,T.thermophilus,74.781
Q72I07_rplB,49.57,T.thermophilus,74.798
Q72LH3_TT_C0086,52.3,T.thermophilus,74.877
Q72L86_clpA,50.37,T.thermophilus,74.889
Q72KZ7_chlI,57.23,T.thermophilus,74.892
Q72I20_rplR,51.71,T.thermophilus,74.903
Q72I04_rplC,50.17,T.thermophilus,74.907
Q72GJ8_phoB,83.36,T.thermophilus,74.914
Q72JK8_TT_C0764,79.2,T.thermophilus,74.928
Q72GE4_murE,69.31,T.thermophilus,74.998
Q72LQ3_TT_C0005,56.3,T.thermophilus,75.017
Q72KR6_mqnE,54.85,T.thermophilus,75.087
Q72HT7_TT_C1399,54.8,T.thermophilus,75.133
Q72J77_recG,77.95,T.thermophilus,75.135
Q72HA7_TT_C1588,77.84,T.thermophilus,75.154
Q72IN1_rplM,51.92,T.thermophilus,75.174
Q72L56_TT_C0207,81.93,T.thermophilus,75.207
P62667_rpsG,51.3,T.thermophilus,75.21
Q72J09_dppB,54.83,T.thermophilus,75.231
Q72KY9_TT_C0276,53.66,T.thermophilus,75.235
Q72HJ5_TT_C1492,55.12,T.thermophilus,75.237
Q72HJ9_TT_C1488,73.57,T.thermophilus,75.326
Q72K53_ftsK,82.82,T.thermophilus,75.37
Q72GD9_TT_C1909,81.5,T.thermophilus,75.385
P62664_rpsD,47.54,T.thermophilus,75.488
Q72JP5_ftsA,62.42,T.thermophilus,75.507
Q72L14_clpX,47.97,T.thermophilus,75.523
P62655_rpsM,58.87,T.thermophilus,75.534
Q72JU4_ffh,48.98,T.thermophilus,75.536
Q72KY0_TT_C0285,46.17,T.thermophilus,75.605
Q746M7_TT_P0026,83.57,T.thermophilus,75.606
Q8VUS5_lysK,80.53,T.thermophilus,75.641
Q746Q1_TT_P0001,81.89,T.thermophilus,75.659
Q72I09_rplV,50.42,T.thermophilus,75.696
Q72J94_TT_C0885,81.83,T.thermophilus,75.875
Q72LC8_clR,75.2,T.thermophilus,75.901
Q72JB3_leuC,51.32,T.thermophilus,75.903
Q72KF5_phzF,82.37,T.thermophilus,76.134
Q72I14_rplN,49.61,T.thermophilus,76.136
Q72GC0_TT_C1928,76.12,T.thermophilus,76.15
Q72K88_TT_C0559,83.29,T.thermophilus,76.174
P61671_mutS,74.55,T.thermophilus,76.259
Q8VRK4_dprA,83.66,T.thermophilus,76.297
Q72JP4_ftsZ,48.94,T.thermophilus,76.303
Q72JR8_rho,48.68,T.thermophilus,76.319
Q746N0_cobQ,54.25,T.thermophilus,76.361
Q72GQ3_TT_C1795,54.83,T.thermophilus,76.378
Q72HX7_TT_C1355,52.12,T.thermophilus,76.415
P62665_rpsE,55.13,T.thermophilus,76.438
Q72I58_prs,46.16,T.thermophilus,76.466
Q72GU0_rlmH,83.62,T.thermophilus,76.489
Q72KI6_TT_C0489,81.36,T.thermophilus,76.489
Q72IB2_TT_C1220,83.67,T.thermophilus,76.505
Q72JP1_mqnC,81.27,T.thermophilus,76.545
Q72GH2_TT_C1876,72.86,T.thermophilus,76.703
Q746H1_parA,68.3,T.thermophilus,76.764
Q746B7_fdhD,51.23,T.thermophilus,76.772
Q72GF3_TT_C1895,83.37,T.thermophilus,76.795
Q72L10_TT_C0255,82.27,T.thermophilus,76.834
Q72L76_rplT,44.84,T.thermophilus,76.851
Q72LF3_TT_C0106,54.61,T.thermophilus,76.886
Q72GT5_TT_C1763,79.26,T.thermophilus,76.941
Q745U7_TT_P0210,80.18,T.thermophilus,77.005
Q72I55_speA,71.29,T.thermophilus,77.032
Q72J43_TT_C0938,56.57,T.thermophilus,77.036
Q745T7_TT_P0220,82.47,T.thermophilus,77.065
Q72GJ0_TT_C1858,52.26,T.thermophilus,77.138
Q72KK6_TT_C0305,81.96,T.thermophilus,77.236
P16608_trpA,81.07,T.thermophilus,77.263
Q72KK5_TT_C0443,71.4,T.thermophilus,77.347
Q72KE4_TT_C0502,82.53,T.thermophilus,77.394
Q72KK0_TT_C0448,78.19,T.thermophilus,77.4
Q72IE4_TT_C1188,82.14,T.thermophilus,77.459
Q72KU0_pyrB,52.05,T.thermophilus,77.462
Q72KN5_TT_C0373,82.46,T.thermophilus,77.519
Q72IB8_TT_C1214,83.24,T.thermophilus,77.572
Q72IX8_TT_C1003,79.97,T.thermophilus,77.617
Q72GV3_TT_C1745,82.54,T.thermophilus,77.628
Q72JQ1_murD,79.66,T.thermophilus,77.663
Q72LB4_TT_C0145,81.14,T.thermophilus,77.684
Q72KM1_TT_C0312,83.61,T.thermophilus,77.73
Q72LI0_TT_C0079,74.31,T.thermophilus,77.736
Q72ID0_TT_C1202,77.52,T.thermophilus,77.763
P62476_rsmH,74.54,T.thermophilus,77.793
Q72GY1_TT_C1717,82.13,T.thermophilus,77.795
Q8VRL0_pilT,47.84,T.thermophilus,77.833
Q72KU3_pyrD,75.18,T.thermophilus,77.851
Q72IC8_TT_C1204,82.0,T.thermophilus,77.855
Q72JP9_murG,76.13,T.thermophilus,77.86
Q745Y8_TT_P0167,82.57,T.thermophilus,77.876
Q72I66_sfuC,82.12,T.thermophilus,77.89
Q72GD3_TT_C1915,54.92,T.thermophilus,78.021
Q72HR2_rplU,70.8,T.thermophilus,78.034
Q746I9_TT_P0066,81.05,T.thermophilus,78.049
Q72HR7_lytR,83.74,T.thermophilus,78.053
Q72K18_livF,57.11,T.thermophilus,78.084
Q72IC7_TT_C1205,48.71,T.thermophilus,78.095
Q72G65_ispH,70.54,T.thermophilus,78.11
Q72JF0_ychF,77.95,T.thermophilus,78.117
Q8VRL3_pilC,68.28,T.thermophilus,78.144
Q746L5_TT_P0038,80.21,T.thermophilus,78.178
Q745V7_TT_P0198,66.68,T.thermophilus,78.257
Q72J00_TT_C0981,83.68,T.thermophilus,78.257
Q72K73_TT_C0298,54.49,T.thermophilus,78.278
Q72J67_TT_C0912,78.83,T.thermophilus,78.289
Q72GJ2_TT_C1856,77.67,T.thermophilus,78.311
Q72KF9_TT_C0354,78.54,T.thermophilus,78.324
Q72IH7_purL,77.51,T.thermophilus,78.325
P62653_rpsJ,49.76,T.thermophilus,78.422
Q72JS9_TT_C0689,80.23,T.thermophilus,78.424
Q72LF8_appD,49.59,T.thermophilus,78.427
Q72KS4_lon1,72.23,T.thermophilus,78.494
Q72J92_secA,45.64,T.thermophilus,78.52
Q72KX7_TT_C0288,51.82,T.thermophilus,78.526
Q72JZ9_TT_C0619,65.67,T.thermophilus,78.572
Q72GE1_nuoN,83.66,T.thermophilus,78.61
Q72GP3_TT_C1805,74.06,T.thermophilus,78.623
Q72KY3_TT_C0282,75.75,T.thermophilus,78.641
Q746E4_TT_P0111,54.01,T.thermophilus,78.649
Q72GS6_TT_C1772,77.53,T.thermophilus,78.688
Q72JK5_TT_C0767,73.26,T.thermophilus,78.719
Q72K69_prkA,62.9,T.thermophilus,78.782
Q72KG6_TT_C0369,78.42,T.thermophilus,78.823
Q72I19_rplF,73.71,T.thermophilus,78.852
Q72LC7_merR,67.02,T.thermophilus,78.857
Q72KK7_TT_C0304,54.31,T.thermophilus,78.858
P62658_rpsQ,50.39,T.thermophilus,78.873
Q72K11_paaB,57.88,T.thermophilus,78.887
Q72KW2_TT_C0402,80.62,T.thermophilus,78.925
Q72IA1_TT_C1231,81.41,T.thermophilus,78.973
Q72KK1_TT_C0447,55.51,T.thermophilus,79.057
Q72HJ6_trpD,75.46,T.thermophilus,79.101
Q72HN7_TT_C1449,83.66,T.thermophilus,79.211
Q72KI0_TT_C0480,76.0,T.thermophilus,79.22
Q72HU3_TT_C1391,81.76,T.thermophilus,79.224
Q72GY8_TT_C1708,55.61,T.thermophilus,79.25
Q72H32_fmt,83.38,T.thermophilus,79.253
Q72IA2_TT_C1230,78.59,T.thermophilus,79.292
Q72JX0_TT_C0648,53.41,T.thermophilus,79.304
Q8KPZ1_comZ,51.15,T.thermophilus,79.316
Q72JF5_TT_C0817,81.39,T.thermophilus,79.334
Q72KV9_TT_C0405,79.12,T.thermophilus,79.433
Q72HW1_TT_C1371,73.87,T.thermophilus,79.452
Q72HP4_TT_C1442,78.38,T.thermophilus,79.488
Q72LE8_TT_C0111,74.25,T.thermophilus,79.497
Q60050_proB,78.87,T.thermophilus,79.505
Q72JD1_TT_C0847,75.16,T.thermophilus,79.51
Q72K32_TT_C0586,79.69,T.thermophilus,79.52
Q72JV3_TT_C0665,55.54,T.thermophilus,79.557
Q72GX7_recF,71.22,T.thermophilus,79.694
Q72KQ7_TT_C0461,54.05,T.thermophilus,79.71
Q72IQ1_TT_C1081,46.33,T.thermophilus,79.714
Q72J83_dnaG,82.3,T.thermophilus,79.741
Q72JY5_TT_C0633,75.82,T.thermophilus,79.775
Q72HU8_TT_C1386,56.88,T.thermophilus,79.798
Q72GA8_TT_C1940,65.29,T.thermophilus,79.841
Q72IN0_pyrG,58.0,T.thermophilus,79.85
Q72I91_TT_C1241,82.32,T.thermophilus,79.85
Q72L54_TT_C0209,83.17,T.thermophilus,79.857
Q72IK4_ftsH,58.64,T.thermophilus,79.88
Q72LL5_TT_C0044,81.26,T.thermophilus,79.893
Q72GV9_rplA,49.87,T.thermophilus,79.908
Q72HS1_pilT,51.81,T.thermophilus,79.935
Q72H81_dxs,50.93,T.thermophilus,79.964
Q72HX4_pacS,74.51,T.thermophilus,80.009
Q72LK5_TT_C0054,73.26,T.thermophilus,80.01
Q72HW6_TT_C1366,79.38,T.thermophilus,80.041
Q9ZNE0_hacA,59.98,T.thermophilus,80.053
Q746J9_TT_P0054,68.31,T.thermophilus,80.067
Q72L67_TT_C0196,79.75,T.thermophilus,80.071
Q72KL0_TT_C0301,75.78,T.thermophilus,80.073
Q72HC8_TT_C1567,64.2,T.thermophilus,80.107
Q72GH1_TT_C1877,52.84,T.thermophilus,80.117
Q72HD6_TT_C1557,83.09,T.thermophilus,80.12
Q72GW9_pepA,77.38,T.thermophilus,80.155
Q72IJ3_TT_C1139,79.93,T.thermophilus,80.16
Q72IH6_purF,72.95,T.thermophilus,80.178
Q72KR3_TT_C0455,83.45,T.thermophilus,80.193
Q72HE1_TT_C1552,78.42,T.thermophilus,80.196
O87197_uppS,81.5,T.thermophilus,80.284
Q72LD4_vapC,80.49,T.thermophilus,80.297
Q72L21_bioB,74.71,T.thermophilus,80.299
Q72IU4_ccmF,73.54,T.thermophilus,80.309
Q72HK4_glnQ,50.16,T.thermophilus,80.324
Q72I06_rplW,53.04,T.thermophilus,80.326
Q72KF6_TT_C0357,53.64,T.thermophilus,80.443
Q72KF8_pdxT,76.82,T.thermophilus,80.466
Q72GV4_TT_C1744,78.12,T.thermophilus,80.5
Q72LD2_glcF,56.81,T.thermophilus,80.507
Q72J06_TT_C0975,83.56,T.thermophilus,80.534
Q72H31_TT_C1664,83.66,T.thermophilus,80.548
Q72JV5_TT_C0663,58.53,T.thermophilus,80.577
Q72KW8_TT_C0332,82.33,T.thermophilus,80.582
Q72LB2_TT_C0147,49.21,T.thermophilus,80.597
Q72I50_mutS,81.39,T.thermophilus,80.633
Q72IG3_TT_C1169,81.36,T.thermophilus,80.664
Q72H62_TT_C1633,52.44,T.thermophilus,80.701
Q72JP7_murB,53.84,T.thermophilus,80.724
Q72LA1_TT_C0158,53.34,T.thermophilus,80.735
Q72K10_paaA,53.87,T.thermophilus,80.749
Q72HL0_TT_C1477,83.54,T.thermophilus,80.778
P62356_hisA,73.61,T.thermophilus,80.788
Q72HP7_TT_C1439,80.51,T.thermophilus,80.796
Q72IB7_gntR,77.81,T.thermophilus,80.83
P61707_alaS,76.05,T.thermophilus,80.84
Q72GJ4_murA,74.6,T.thermophilus,80.842
Q72HQ7_TT_C1429,48.54,T.thermophilus,81.051
Q72JS1_ribA,50.55,T.thermophilus,81.057
Q72GT2_TT_C1766,50.69,T.thermophilus,81.077
Q72G82_TT_C1966,80.96,T.thermophilus,81.081
Q72JX9_TT_C0639,83.52,T.thermophilus,81.132
Q72JZ6_TT_C0622,82.52,T.thermophilus,81.145
Q72L12_TT_C0253,80.94,T.thermophilus,81.148
Q72HJ4_TT_C1493,83.42,T.thermophilus,81.17
Q72H70_surE1,56.13,T.thermophilus,81.255
Q72JV2_TT_C0666,71.21,T.thermophilus,81.26
Q746H0_TT_P0085,74.56,T.thermophilus,81.288
Q72KM6_TT_C0382,73.75,T.thermophilus,81.318
Q72IM0_TT_C1112,58.11,T.thermophilus,81.363
Q72GW4_tuf1,50.01,T.thermophilus,81.372
Q72HR4_obg,74.83,T.thermophilus,81.384
Q72HL8_TT_C1469,58.12,T.thermophilus,81.427
Q72H18_ispG,55.59,T.thermophilus,81.442
Q72JH2_TT_C0800,81.74,T.thermophilus,81.443
Q72KP4_TT_C0321,71.29,T.thermophilus,81.445
Q72H71_TT_C1624,54.33,T.thermophilus,81.536
Q72JS7_glmM,52.85,T.thermophilus,81.56
Q72I05_rplD,79.04,T.thermophilus,81.613
Q72GS1_rplJ,55.51,T.thermophilus,81.633
Q72GM0_TT_C1828,75.68,T.thermophilus,81.645
Q72KY5_TT_C0280,72.81,T.thermophilus,81.657
Q72JJ4_TT_C0778,82.22,T.thermophilus,81.682
Q72GS0_TT_C1778,48.78,T.thermophilus,81.69
O50147_lysZ,65.94,T.thermophilus,81.701
Q72JY0_TT_C0638,58.84,T.thermophilus,81.712
Q746I1_aidB,72.1,T.thermophilus,81.716
Q72HX1_phoR,77.76,T.thermophilus,81.733
Q72IB3_TT_C1219,75.84,T.thermophilus,81.772
Q84B24_mpgS,58.55,T.thermophilus,81.802
Q72LQ2_vdcC,82.12,T.thermophilus,81.826
Q72HQ6_TT_C1430,50.77,T.thermophilus,81.833
Q72KP6_thiC,50.4,T.thermophilus,81.855
Q746C7_TT_P0128,63.58,T.thermophilus,81.88
Q72HL4_TT_C1473,77.51,T.thermophilus,81.894
Q72J56_sbcD,65.52,T.thermophilus,81.912
Q72J63_TT_C0916,53.48,T.thermophilus,81.92
Q72HY6_TT_C1346,75.62,T.thermophilus,81.927
Q72K64_TT_C0463,69.82,T.thermophilus,81.972
Q72HM7_TT_C1459,81.59,T.thermophilus,81.974
Q746A8_TT_P0147,74.06,T.thermophilus,81.979
Q72JH8_TT_C0794,82.7,T.thermophilus,82.012
Q72IB0_gyrB,71.52,T.thermophilus,82.062
Q72HX9_TT_C1353,51.72,T.thermophilus,82.071
Q72HF6_uvrB,78.77,T.thermophilus,82.116
Q72K76_TT_C0295,51.06,T.thermophilus,82.133
Q72G73_TT_C1975,76.99,T.thermophilus,82.138
Q72IW2_aroK,53.49,T.thermophilus,82.142
Q72IY8_TT_C0993,75.08,T.thermophilus,82.144
Q72G66_nifR,46.31,T.thermophilus,82.158
Q72IR0_TT_C1072,58.52,T.thermophilus,82.179
Q72I24_secY,51.66,T.thermophilus,82.21
Q745T2_TT_P0225,63.88,T.thermophilus,82.269
Q72HK1_TT_C1486,83.38,T.thermophilus,82.309
Q72KE6_TT_C0499,81.65,T.thermophilus,82.315
Q72I42_TT_C1290,83.15,T.thermophilus,82.342
Q72IV6_der,52.62,T.thermophilus,82.342
Q72L01_hslU,76.42,T.thermophilus,82.37
Q746E5_TT_P0110,82.82,T.thermophilus,82.374
Q72H27_TT_C1668,83.55,T.thermophilus,82.402
Q72HH9_TT_C1508,53.18,T.thermophilus,82.409
Q72II9_hemD,83.79,T.thermophilus,82.423
Q72HJ8_TT_C1489,72.97,T.thermophilus,82.432
Q72IU9_TT_C1032,83.14,T.thermophilus,82.454
Q72LD7_TT_C0122,52.76,T.thermophilus,82.463
Q72JY9_TT_C0629,76.3,T.thermophilus,82.47
Q72J33_TT_C0948,72.06,T.thermophilus,82.496
Q72K70_asnC,52.01,T.thermophilus,82.5
Q72KX8_wbpB,57.64,T.thermophilus,82.501
Q72K60_TT_C0467,63.11,T.thermophilus,82.52
Q72GB8_TT_C1930,51.23,T.thermophilus,82.56
Q72IG5_truD,79.26,T.thermophilus,82.589
Q72J90_TT_C0889,73.46,T.thermophilus,82.591
Q72I83_TT_C1249,55.77,T.thermophilus,82.594
Q8RQU3_pilM,66.86,T.thermophilus,82.603
Q746C9_TT_P0126,51.72,T.thermophilus,82.622
Q72H73_pilF,60.67,T.thermophilus,82.624
Q93HR1_gyrB,54.13,T.thermophilus,82.633
Q72J05_TT_C0976,63.44,T.thermophilus,82.64
P61488_ask,52.46,T.thermophilus,82.66
Q72K25_TT_C0593,59.54,T.thermophilus,82.67
Q72L88_TT_C0172,54.03,T.thermophilus,82.678
Q72JA3_potA,70.6,T.thermophilus,82.718
Q72HL3_TT_C1474,73.3,T.thermophilus,82.754
Q72GC8_nuoA,80.48,T.thermophilus,82.782
Q72HG1_TT_C1526,55.3,T.thermophilus,82.806
Q72HM9_TT_C1457,83.38,T.thermophilus,82.841
Q72KT3_TT_C0434,80.12,T.thermophilus,82.873
Q72IE0_TT_C1192,75.79,T.thermophilus,82.879
Q72K92_TT_C0555,74.52,T.thermophilus,82.9
Q72HL7_TT_C1470,83.05,T.thermophilus,82.913
Q72IQ7_uvrA,67.15,T.thermophilus,82.921
Q72IM8_TT_C1104,55.63,T.thermophilus,82.941
Q746H8_TT_P0077,53.46,T.thermophilus,82.951
Q72J04_TT_C0977,75.67,T.thermophilus,82.954
Q72LB6_TT_C0143,51.99,T.thermophilus,82.96
Q72JX4_TT_C0644,82.58,T.thermophilus,82.963
Q72IZ5_TT_C0986,79.69,T.thermophilus,82.968
Q72HC0_TT_C1575,82.8,T.thermophilus,82.971
Q72GX0_TT_C1728,73.28,T.thermophilus,82.989
Q72LJ1_tsY,52.8,T.thermophilus,83.058
Q72L35_TT_C0228,79.74,T.thermophilus,83.074
Q72GQ4_TT_C1794,63.71,T.thermophilus,83.076
Q72GD4_TT_C1914,52.33,T.thermophilus,83.084
Q72G70_TT_C1978,81.71,T.thermophilus,83.131
Q72L97_TT_C0162,81.24,T.thermophilus,83.161
Q72IE5_guaA,55.15,T.thermophilus,83.2
Q72L41_TT_C0222,82.84,T.thermophilus,83.228
Q72KV3_TT_C0388,56.81,T.thermophilus,83.232
Q72GV1_lipA,52.36,T.thermophilus,83.246
Q72GV2_lipB,81.26,T.thermophilus,83.253
Q72KV2_lepA,73.72,T.thermophilus,83.264
Q8GR85_gdhA-2,73.4,T.thermophilus,83.277
Q72GX8_TT_C1720,55.36,T.thermophilus,83.304
Q72IY0_TT_C1001,65.27,T.thermophilus,83.321
Q72LK2_TT_C0057,62.21,T.thermophilus,83.325
Q72GN3_ispD,83.09,T.thermophilus,83.367
Q72HP0_TT_C1446,82.61,T.thermophilus,83.383
Q8VRL6_pilO,73.57,T.thermophilus,83.419
Q72LI7_TT_C0072,71.61,T.thermophilus,83.428
Q746N9_cbiG,83.34,T.thermophilus,83.475
Q72KI3_acuB,51.68,T.thermophilus,83.527
Q72IJ4_TT_C1138,71.77,T.thermophilus,83.535
Q72HH0_folE,49.59,T.thermophilus,83.557
Q8KLI7_udgb,70.56,T.thermophilus,83.581
Q72H39_TT_C1656,76.05,T.thermophilus,83.582
Q72G64_TT_C1984,67.67,T.thermophilus,83.628
Q72GC7_rsmA,83.51,T.thermophilus,83.649
Q72KD5_mutT,79.66,T.thermophilus,83.712
Q8GR84_,76.11,T.thermophilus,83.714
Q72HK5_TT_C1482,68.15,T.thermophilus,83.73
Q745T6_TT_P0221,83.75,T.thermophilus,83.756
Q72IH1_TT_C1161,60.06,T.thermophilus,83.767
Q72G62_TT_C1986,83.34,T.thermophilus,83.809
Q72KQ5_TT_C0333,52.23,T.thermophilus,83.871
Q72IR7_TT_C1065,78.44,T.thermophilus,83.902
Q72KJ3_TT_C0441,53.75,T.thermophilus,83.91
Q72HT2_TT_C1404,76.67,T.thermophilus,84.0
P62666_rpsF,48.82,T.thermophilus,84.071
Q72HD7_TT_C1556,83.6,T.thermophilus,84.209
Q72GM5_TT_C1823,66.14,T.thermophilus,84.275
Q72IA0_TT_C1232,78.92,T.thermophilus,84.287
Q72K91_TT_C0556,82.05,T.thermophilus,84.31
Q72IH5_TT_C1157,82.65,T.thermophilus,84.322
Q72GX9_TT_C1719,83.36,T.thermophilus,84.338
Q72GB5_vanW,81.81,T.thermophilus,84.339
O87198_lys20,50.81,T.thermophilus,84.359
Q72KX0_TT_C0330,49.1,T.thermophilus,84.366
Q72GR3_TT_C1785,52.86,T.thermophilus,84.381
Q746H7_TT_P0078,48.79,T.thermophilus,84.382
Q72GN5_TT_C1813,79.42,T.thermophilus,84.388
Q72JF8_TT_C0814,82.55,T.thermophilus,84.408
Q8GR86_gdhA-1,79.32,T.thermophilus,84.453
Q72LC5_TT_C0134,54.63,T.thermophilus,84.474
Q72HF3_TT_C1534,83.82,T.thermophilus,84.513
Q72JF3_TT_C0819,83.55,T.thermophilus,84.521
Q72GT7_birA,83.23,T.thermophilus,84.524
Q72GG2_TT_C1886,77.72,T.thermophilus,84.53
Q746F3_TT_P0102,82.02,T.thermophilus,84.53
Q72GC1_TT_C1927,83.78,T.thermophilus,84.541
Q72HF0_TT_C1537,68.91,T.thermophilus,84.571
Q72HA4_TT_C1591,78.74,T.thermophilus,84.603
Q72GP2_TT_C1806,,T.thermophilus,84.615
Q72KN3_TT_C0374,50.08,T.thermophilus,84.655
Q72H86_TT_C1609,71.8,T.thermophilus,84.662
Q72GH0_TT_C1878,51.48,T.thermophilus,84.662
Q72H51_TT_C1644,82.42,T.thermophilus,84.674
Q72I62_dppB,83.52,T.thermophilus,84.721
Q72HA3_TT_C1592,76.55,T.thermophilus,84.792
Q72JF7_TT_C0815,83.73,T.thermophilus,84.848
Q72G96_TT_C1952,53.82,T.thermophilus,84.887
Q72HK0_TT_C1487,73.03,T.thermophilus,84.898
Q72JS0_TT_C0698,53.73,T.thermophilus,84.912
Q72IV3_thrB,83.19,T.thermophilus,84.931
Q72KP1_exbD,53.49,T.thermophilus,84.933
P61526_argG,73.95,T.thermophilus,84.934
Q72HT1_TT_C1405,56.46,T.thermophilus,84.958
Q72JG9_ecJ,75.93,T.thermophilus,84.98
Q72H42_TT_C1653,83.01,T.thermophilus,84.988
Q9ZND9_hacB,72.88,T.thermophilus,84.998
Q72JC9_leuA,47.2,T.thermophilus,85.03
Q72K16_TT_C0602,60.31,T.thermophilus,85.032
Q72KL8_thiE,82.61,T.thermophilus,85.047
Q72L37_TT_C0226,74.56,T.thermophilus,85.069
Q72K62_TT_C0465,83.58,T.thermophilus,85.091
Q746K1_TT_P0052,69.99,T.thermophilus,85.148
Q72GL7_TT_C1831,60.26,T.thermophilus,85.151
Q72GQ9_TT_C1789,78.13,T.thermophilus,85.18
Q72JS5_queA,83.23,T.thermophilus,85.182
Q72H19_tgt,53.32,T.thermophilus,85.222
Q72IQ5_trmFO,72.62,T.thermophilus,85.224
P61661_hisB,52.11,T.thermophilus,85.225
Q72LL0_fabH,48.06,T.thermophilus,85.296
Q72JT0_aroE,83.46,T.thermophilus,85.304
Q745V1_vapC,56.36,T.thermophilus,85.306
Q72K09_tetR,81.66,T.thermophilus,85.323
Q72KR7_mqnA,83.01,T.thermophilus,85.324
Q72JP8_TT_C0720,54.96,T.thermophilus,85.332
Q72H61_TT_C1634,52.28,T.thermophilus,85.339
Q746F4_cas2b,53.13,T.thermophilus,85.353
Q72JZ1_TT_C0627,77.48,T.thermophilus,85.393
Q72KB7_rfaG,83.63,T.thermophilus,85.498
Q72L85_glyQS,51.45,T.thermophilus,85.526
Q745V6_TT_P0199,73.92,T.thermophilus,85.555
Q72KR9_TT_C0422,82.33,T.thermophilus,85.564
